ID,Project_number,Sub_CSS_Number,Contract_Type,Package_Description,MR_Number,MTO_Name,Tank_Design,Number_of_Tanks,UOM,Engg_Qty_Per_Tank_EA,Plate_Marker,Engg_Thick_mm,Width_mm,Length_mm,Material_Grade,Material_Spec,Vendor,Vendor_Currency,Exchange_Rate,Offer_Date,Point_of_Manufacture,Point_of_Shipping,Freight_Terms,Ship_to_Location,EXW_Wks,Vendor_Thick_mm,Vendor_Width_mm,Vendor_Length_mm,Vendor_Qty_Per_Tank_EA,Material_Price_Vendor_Currency,BP_Vendor_Currency,Fab_Vendor_Currency,Freight_Vendor_Currency,Material_Conditioning_per_UOM_USD,BP_Conditioning_per_MT_USD,Fab_Conditioning_per_MT_USD,Freight_Conditioning_per_MT_USD,VAT_Conditioning_per_MT_USD,Other_Conditioning_per_MT_USD,Engg_Line_Tonnage_MT,Vendor_Line_Tonnage_MT,Material_Price_USD,BP_USD,Fab_USD,Freight_USD,Matl_Line_USD,BP_Line_USD,Fab_Line_USD,Freight_Line_USD,Year,Month,Quarters,Tank_Dia_m,Tank_Ht_m,Type_of_Tank
3496,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-03001 Rev. B,21.100 m Dia x 13.650 m Ht DRT,2,MT,6,Ring #2,10,3424,11065,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,10,3424,11065,6,652,68,128,301,0,0,0,0,0,0,35.68913952,35.68913952,652,68,128,301,23269.32,2426.86,4568.21,10742.43,2017,Nov,Qtr4,21.1,13.65,DRT
3497,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-03001 Rev. B,21.100 m Dia x 13.650 m Ht DRT,2,MT,6,Ring #3,10,3424,11065,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,10,3424,11065,6,652,68,128,301,0,0,0,0,0,0,35.68913952,35.68913952,652,68,128,301,23269.32,2426.86,4568.21,10742.43,2017,Nov,Qtr4,21.1,13.65,DRT
3498,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-03001 Rev. B,21.100 m Dia x 13.650 m Ht DRT,2,MT,6,Ring #4,10,3422,11065,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,10,3422,11065,6,652,68,128,301,0,0,0,0,0,0,35.66829306,35.66829306,652,68,128,301,23255.73,2425.44,4565.54,10736.16,2017,Nov,Qtr4,21.1,13.65,DRT
3499,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-03001 Rev. B,21.100 m Dia x 13.650 m Ht DRT,2,MT,5,Bot Rect,9,3000,12000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,9,3000,12000,5,640,68,0,45,0,0,0,0,0,0,25.434,25.434,640,68,0,45,16277.76,1729.51,0,1144.53,2017,Nov,Qtr4,21.1,13.65,DRT
3500,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-03001 Rev. B,21.100 m Dia x 13.650 m Ht DRT,2,MT,2,Bot Rect,9,3000,3000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,9,3000,3000,2,650,68,0,45,0,0,0,0,0,0,2.5434,2.5434,650,68,0,45,1653.21,172.95,0,114.45,2017,Nov,Qtr4,21.1,13.65,DRT
3501,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-03001 Rev. B,21.100 m Dia x 13.650 m Ht DRT,2,MT,5,Bot Sketch,9,3000,12000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,9,3000,12000,5,640,68,0,45,0,0,0,0,0,0,25.434,25.434,640,68,0,45,16277.76,1729.51,0,1144.53,2017,Nov,Qtr4,21.1,13.65,DRT
3502,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-03001 Rev. B,21.100 m Dia x 13.650 m Ht DRT,2,MT,1,Comp Ring,16,2200,11200,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,16,2200,11200,1,625,68,0,45,0,0,0,0,0,0,6.189568,6.189568,625,68,0,45,3868.48,420.89,0,278.53,2017,Nov,Qtr4,21.1,13.65,DRT
3503,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-03001 Rev. B,21.100 m Dia x 13.650 m Ht DRT,2,MT,1,Comp Ring,16,2200,6000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,16,2200,6000,1,625,68,0,45,0,0,0,0,0,0,3.31584,3.31584,625,68,0,45,2072.4,225.48,0,149.21,2017,Nov,Qtr4,21.1,13.65,DRT
3504,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-03001 Rev. B,21.100 m Dia x 13.650 m Ht DRT,2,MT,13,Roof Sketch,11,3000,12000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,11,3000,12000,13,640,68,0,45,0,0,0,0,0,0,80.8236,80.8236,640,68,0,45,51727.1,5496,0,3637.06,2017,Nov,Qtr4,21.1,13.65,DRT
3505,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-03001 Rev. B,21.100 m Dia x 13.650 m Ht DRT,2,MT,1,Shell Repad,22,3434,11080,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,22,3434,11080,1,647,68,0,45,0,0,0,0,0,0,13.14202789,13.14202789,647,68,0,45,8502.89,893.66,0,591.39,2017,Nov,Qtr4,21.1,13.65,DRT
3506,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-03001 Rev. B,21.100 m Dia x 13.650 m Ht DRT,2,MT,1,Roof Repad,11,3000,6000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,11,3000,6000,1,640,68,0,45,0,0,0,0,0,0,3.1086,3.1086,640,68,0,45,1989.5,211.38,0,139.89,2017,Nov,Qtr4,21.1,13.65,DRT
3507,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-04001 Rev. B,18.400 m Dia x 12.100 m Ht DRT,2,MT,5,Ring #1,22,4054,11595,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,22,4054,11595,5,659,68,128,499,0,0,0,0,0,0,81.17958651,81.17958651,659,68,128,499,53497.35,5520.21,10390.99,40508.61,2017,Nov,Qtr4,18.4,12.1,DRT
3508,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-04001 Rev. B,18.400 m Dia x 12.100 m Ht DRT,2,MT,5,Ring #2,9,4044,11575,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,9,4044,11575,5,664,68,128,488,0,0,0,0,0,0,33.07077045,33.07077045,664,68,128,488,21958.99,2248.81,4233.06,16138.54,2017,Nov,Qtr4,18.4,12.1,DRT
3509,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-04001 Rev. B,18.400 m Dia x 12.100 m Ht DRT,2,MT,5,Ring #3,9,4044,11575,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,9,4044,11575,5,664,68,128,488,0,0,0,0,0,0,33.07077045,33.07077045,664,68,128,488,21958.99,2248.81,4233.06,16138.54,2017,Nov,Qtr4,18.4,12.1,DRT
3510,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-04001 Rev. B,18.400 m Dia x 12.100 m Ht DRT,2,MT,3,Bot Rect,9,3000,12000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,9,3000,12000,3,640,68,0,45,0,0,0,0,0,0,15.2604,15.2604,640,68,0,45,9766.66,1037.71,0,686.72,2017,Nov,Qtr4,18.4,12.1,DRT
3511,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-04001 Rev. B,18.400 m Dia x 12.100 m Ht DRT,2,MT,2,Bot Rect,9,3000,6000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,9,3000,6000,2,640,68,0,45,0,0,0,0,0,0,5.0868,5.0868,640,68,0,45,3255.55,345.9,0,228.91,2017,Nov,Qtr4,18.4,12.1,DRT
3512,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-04001 Rev. B,18.400 m Dia x 12.100 m Ht DRT,2,MT,1,Bot Rect,9,3000,3000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,9,3000,3000,1,650,68,0,45,0,0,0,0,0,0,1.2717,1.2717,650,68,0,45,826.61,86.48,0,57.23,2017,Nov,Qtr4,18.4,12.1,DRT
3513,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-04001 Rev. B,18.400 m Dia x 12.100 m Ht DRT,2,MT,4,Bot Sketch,9,3000,12000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,9,3000,12000,4,640,68,0,45,0,0,0,0,0,0,20.3472,20.3472,640,68,0,45,13022.21,1383.61,0,915.62,2017,Nov,Qtr4,18.4,12.1,DRT
3514,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-04001 Rev. B,18.400 m Dia x 12.100 m Ht DRT,2,MT,1,Comp Ring,15,2400,11800,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,15,2400,11800,1,633,68,0,45,0,0,0,0,0,0,6.66936,6.66936,633,68,0,45,4221.7,453.52,0,300.12,2017,Nov,Qtr4,18.4,12.1,DRT
3515,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-04001 Rev. B,18.400 m Dia x 12.100 m Ht DRT,2,MT,11,Roof Sketch,11,3000,11000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,11,3000,11000,11,640,68,0,45,0,0,0,0,0,0,62.6901,62.6901,640,68,0,45,40121.66,4262.93,0,2821.05,2017,Nov,Qtr4,18.4,12.1,DRT
3516,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-04001 Rev. B,18.400 m Dia x 12.100 m Ht DRT,2,MT,1,Shell Repad,22,4054,11595,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,22,4054,11595,1,659,68,0,45,0,0,0,0,0,0,16.2359173,16.2359173,659,68,0,45,10699.47,1104.04,0,730.62,2017,Nov,Qtr4,18.4,12.1,DRT
3517,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-04001 Rev. B,18.400 m Dia x 12.100 m Ht DRT,2,MT,1,Roof Repad,11,3000,6000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,11,3000,6000,1,640,68,0,45,0,0,0,0,0,0,3.1086,3.1086,640,68,0,45,1989.5,211.38,0,139.89,2017,Nov,Qtr4,18.4,12.1,DRT
3518,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-05001 Rev. B,21.000 m Dia x 13.650 m Ht DRT,2,MT,6,Ring #1,22,3434,11025,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,22,3434,11025,6,647,68,128,407,0,0,0,0,0,0,78.46075314,78.46075314,647,68,128,407,50764.11,5335.33,10042.98,31933.53,2017,Nov,Qtr4,21,13.65,DRT
3519,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-05001 Rev. B,21.000 m Dia x 13.650 m Ht DRT,2,MT,6,Ring #2,10,3424,11010,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,10,3424,11010,6,652,68,128,300,0,0,0,0,0,0,35.51174208,35.51174208,652,68,128,300,23153.66,2414.8,4545.5,10653.52,2017,Nov,Qtr4,21,13.65,DRT
3520,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-05001 Rev. B,21.000 m Dia x 13.650 m Ht DRT,2,MT,6,Ring #3,10,3424,11010,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,10,3424,11010,6,652,68,128,300,0,0,0,0,0,0,35.51174208,35.51174208,652,68,128,300,23153.66,2414.8,4545.5,10653.52,2017,Nov,Qtr4,21,13.65,DRT
3521,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-05001 Rev. B,21.000 m Dia x 13.650 m Ht DRT,2,MT,6,Ring #4,10,3422,11010,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,10,3422,11010,6,652,68,128,300,0,0,0,0,0,0,35.49099924,35.49099924,652,68,128,300,23140.13,2413.39,4542.85,10647.3,2017,Nov,Qtr4,21,13.65,DRT
3522,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-05001 Rev. B,21.000 m Dia x 13.650 m Ht DRT,2,MT,5,Bot Rect,9,3000,12000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,9,3000,12000,5,640,68,0,45,0,0,0,0,0,0,25.434,25.434,640,68,0,45,16277.76,1729.51,0,1144.53,2017,Nov,Qtr4,21,13.65,DRT
3523,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-05001 Rev. B,21.000 m Dia x 13.650 m Ht DRT,2,MT,2,Bot Rect,9,3000,3000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,9,3000,3000,2,650,68,0,45,0,0,0,0,0,0,2.5434,2.5434,650,68,0,45,1653.21,172.95,0,114.45,2017,Nov,Qtr4,21,13.65,DRT
3524,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-05001 Rev. B,21.000 m Dia x 13.650 m Ht DRT,2,MT,5,Bot Sketch,9,3000,12000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,9,3000,12000,5,640,68,0,45,0,0,0,0,0,0,25.434,25.434,640,68,0,45,16277.76,1729.51,0,1144.53,2017,Nov,Qtr4,21,13.65,DRT
3525,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-05001 Rev. B,21.000 m Dia x 13.650 m Ht DRT,2,MT,1,Comp Ring,15,2300,11200,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,15,2300,11200,1,633,68,0,45,0,0,0,0,0,0,6.06648,6.06648,633,68,0,45,3840.08,412.52,0,272.99,2017,Nov,Qtr4,21,13.65,DRT
3526,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-05001 Rev. B,21.000 m Dia x 13.650 m Ht DRT,2,MT,1,Comp Ring,15,2300,6000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,15,2300,6000,1,633,68,0,45,0,0,0,0,0,0,3.2499,3.2499,633,68,0,45,2057.19,220.99,0,146.25,2017,Nov,Qtr4,21,13.65,DRT
3527,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-05001 Rev. B,21.000 m Dia x 13.650 m Ht DRT,2,MT,13,Roof Sketch,11,3000,12000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,11,3000,12000,13,640,68,0,45,0,0,0,0,0,0,80.8236,80.8236,640,68,0,45,51727.1,5496,0,3637.06,2017,Nov,Qtr4,21,13.65,DRT
3528,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-05001 Rev. B,21.000 m Dia x 13.650 m Ht DRT,2,MT,1,Shell Repad,22,3434,11025,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,22,3434,11025,1,647,68,0,45,0,0,0,0,0,0,13.07679219,13.07679219,647,68,0,45,8460.68,889.22,0,588.46,2017,Nov,Qtr4,21,13.65,DRT
3529,228188,228188,Precontract,Plate - Carbon Steel (Non-sour),228188-MR-01302A,228188-000-LS-SP-05001 Rev. B,21.000 m Dia x 13.650 m Ht DRT,2,MT,1,Roof Repad,11,3000,6000,A516-70,228188-000-SP-SP-00001,Hyundai,USD,1,11/27/17,South Korea,South Korea,CFR,Saudi Arabia,13,11,3000,6000,1,640,68,0,45,0,0,0,0,0,0,3.1086,3.1086,640,68,0,45,1989.5,211.38,0,139.89,2017,Nov,Qtr4,21,13.65,DRT
3530,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-01001 Rev. A,14.000 m Dia x 14.000 m Ht CRT,2,MT,4,Ring #1,8.9,3474,11015,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,8.9,3474,11015,4,577,66,0,50,0,0,0,0,0,0,21.3876942,21.3876942,577,66,0,50,12340.7,1411.59,0,1069.38,2017,May,Qtr2,14,14,CRT
3531,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-01001 Rev. A,14.000 m Dia x 14.000 m Ht CRT,2,MT,4,Ring #2,7.5,3474,11010,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,7.5,3474,11010,4,607,66,0,50,0,0,0,0,0,0,18.01515654,18.01515654,607,66,0,50,10935.2,1189,0,900.76,2017,May,Qtr2,14,14,CRT
3532,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-01001 Rev. A,14.000 m Dia x 14.000 m Ht CRT,2,MT,4,Ring #3,7,3474,11010,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,7,3474,11010,4,607,66,0,50,0,0,0,0,0,0,16.8141461,16.8141461,607,66,0,50,10206.19,1109.73,0,840.71,2017,May,Qtr2,14,14,CRT
3533,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-01001 Rev. A,14.000 m Dia x 14.000 m Ht CRT,2,MT,4,Ring #4,7,3472,11010,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,7,3472,11010,4,607,66,0,50,0,0,0,0,0,0,16.80446611,16.80446611,607,66,0,50,10200.31,1109.09,0,840.22,2017,May,Qtr2,14,14,CRT
3534,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-01001 Rev. A,14.000 m Dia x 14.000 m Ht CRT,2,MT,3,Annulars,9,2500,9000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,9,2500,9000,3,497,0,0,50,0,0,0,0,0,0,9.53775,9.53775,497,0,0,50,4740.26,0,0,476.89,2017,May,Qtr2,14,14,CRT
3535,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-01001 Rev. A,14.000 m Dia x 14.000 m Ht CRT,2,MT,2,Bot Rect,9,3000,6000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,9,3000,6000,2,497,0,0,50,0,0,0,0,0,0,5.0868,5.0868,497,0,0,50,2528.14,0,0,254.34,2017,May,Qtr2,14,14,CRT
3536,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-01001 Rev. A,14.000 m Dia x 14.000 m Ht CRT,2,MT,1,Bot Rect,9,3000,3000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,9,3000,3000,1,497,0,0,50,0,0,0,0,0,0,1.2717,1.2717,497,0,0,50,632.03,0,0,63.59,2017,May,Qtr2,14,14,CRT
3537,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-01001 Rev. A,14.000 m Dia x 14.000 m Ht CRT,2,MT,3,Bot Sketch,9,3000,12000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,9,3000,12000,3,497,0,0,50,0,0,0,0,0,0,15.2604,15.2604,497,0,0,50,7584.42,0,0,763.02,2017,May,Qtr2,14,14,CRT
3538,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-01001 Rev. A,14.000 m Dia x 14.000 m Ht CRT,2,MT,14,Roof Pl,7.8,2000,6600,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,7.8,2000,6600,14,614,0,0,50,0,0,0,0,0,0,22.630608,22.630608,614,0,0,50,13895.19,0,0,1131.53,2017,May,Qtr2,14,14,CRT
3539,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-01001 Rev. A,14.000 m Dia x 14.000 m Ht CRT,2,MT,1,Shell Reinf.,8.9,3474,11015,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,8.9,3474,11015,1,577,0,0,50,0,0,0,0,0,0,5.34692355,5.34692355,577,0,0,50,3085.17,0,0,267.35,2017,May,Qtr2,14,14,CRT
3540,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-01001 Rev. A,14.000 m Dia x 14.000 m Ht CRT,2,MT,1,Roof Reinf.,7.8,2000,6600,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,7.8,2000,6600,1,614,0,0,50,0,0,0,0,0,0,1.616472,1.616472,614,0,0,50,992.51,0,0,80.82,2017,May,Qtr2,14,14,CRT
3541,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-02001 Rev. A,23.000 m Dia x 23.000 m Ht DRT,2,MT,7,Ring #1,19.1,3850,10345,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,19.1,3850,10345,7,506,66,0,50,0,0,0,0,0,0,83.60308129,83.60308129,506,66,0,50,42303.16,5517.8,0,4180.15,2017,May,Qtr2,23,23,DRT
3542,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-02001 Rev. A,23.000 m Dia x 23.000 m Ht DRT,2,MT,7,Ring #2,16.4,3848,10345,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,16.4,3848,10345,7,506,66,0,50,0,0,0,0,0,0,71.74755384,71.74755384,506,66,0,50,36304.26,4735.34,0,3587.38,2017,May,Qtr2,23,23,DRT
3543,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-02001 Rev. A,23.000 m Dia x 23.000 m Ht DRT,2,MT,7,Ring #3,13.7,3848,10345,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,13.7,3848,10345,7,510,66,0,50,0,0,0,0,0,0,59.93545656,59.93545656,510,66,0,50,30567.08,3955.74,0,2996.77,2017,May,Qtr2,23,23,DRT
3544,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-02001 Rev. A,23.000 m Dia x 23.000 m Ht DRT,2,MT,7,Ring #4,11,3844,10335,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,11,3844,10335,7,515,66,0,50,0,0,0,0,0,0,48.02686489,48.02686489,515,66,0,50,24733.84,3169.77,0,2401.34,2017,May,Qtr2,23,23,DRT
3545,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-02001 Rev. A,23.000 m Dia x 23.000 m Ht DRT,2,MT,14,Ring #5-6,8.5,3844,10335,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,8.5,3844,10335,14,581,66,0,50,0,0,0,0,0,0,74.22333664,74.22333664,581,66,0,50,43123.76,4898.74,0,3711.17,2017,May,Qtr2,23,23,DRT
3546,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-02001 Rev. A,23.000 m Dia x 23.000 m Ht DRT,2,MT,3,Annulars,9,2700,10400,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,9,2700,10400,3,497,0,0,50,0,0,0,0,0,0,11.903112,11.903112,497,0,0,50,5915.85,0,0,595.16,2017,May,Qtr2,23,23,DRT
3547,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-02001 Rev. A,23.000 m Dia x 23.000 m Ht DRT,2,MT,5,Bot Rect,9,3000,12000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,9,3000,12000,5,497,0,0,50,0,0,0,0,0,0,25.434,25.434,497,0,0,50,12640.7,0,0,1271.7,2017,May,Qtr2,23,23,DRT
3548,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-02001 Rev. A,23.000 m Dia x 23.000 m Ht DRT,2,MT,2,Bot Rect,9,3000,6000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,9,3000,6000,2,497,0,0,50,0,0,0,0,0,0,5.0868,5.0868,497,0,0,50,2528.14,0,0,254.34,2017,May,Qtr2,23,23,DRT
3549,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-02001 Rev. A,23.000 m Dia x 23.000 m Ht DRT,2,MT,5,Bot Sketch,9,3000,12000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,9,3000,12000,5,497,0,0,50,0,0,0,0,0,0,25.434,25.434,497,0,0,50,12640.7,0,0,1271.7,2017,May,Qtr2,23,23,DRT
